,efh,mfh,ghd,efh_water,efh_heat,mfh_water,mfh_heat,ghd_water,ghd_heat,total_water,total_heat
2016-06-14 13:00:00,0.0,32.464324238351274,0.4733585310842258,0.0,0.0,32.46020135018103,0.004122888170243755,0.4733585310842258,0.0,32.93355988126525,0.004122888170243755
2016-06-14 14:00:00,0.0,31.985734691839948,0.43763335892692573,0.0,0.0,31.985734691839948,0.0,0.43763335892692573,0.0,32.423368050766875,0.0
2016-06-14 15:00:00,0.0,30.62973097672454,0.4108394798089507,0.0,0.0,30.62973097672454,0.0,0.4108394798089507,0.0,31.04057045653349,0.0
2016-06-14 16:00:00,0.0,31.18808544765442,0.4248743688707472,0.0,0.0,31.18808544765442,0.0,0.4248743688707472,0.0,31.612959816525166,0.0
2016-06-14 17:00:00,0.0,32.78338393602548,0.44273695494939724,0.0,0.0,32.46020135018103,0.3231825858444495,0.44273695494939724,0.0,32.90293830513043,0.3231825858444495
2016-06-14 18:00:00,0.0,35.57515629067486,0.48356572312916873,0.0,0.0,32.46020135018103,3.1149549404938313,0.48356572312916873,0.0,32.9437670733102,3.1149549404938313
2016-06-14 19:00:00,0.0,37.96810402323147,0.5039801072190545,0.0,0.0,32.46020135018103,5.507902673050438,0.5039801072190545,0.0,32.96418145740009,5.507902673050438
2016-06-14 20:00:00,0.0,40.12175698253241,0.4822898241235508,0.0,0.0,32.46020135018103,7.66155563235138,0.4822898241235508,0.0,32.94249117430458,7.66155563235138
2016-06-14 21:00:00,0.0,39.32410773834687,0.43763335892692573,0.0,0.0,32.46020135018103,6.863906388165837,0.43763335892692573,0.0,32.897834709107954,6.863906388165837
2016-06-14 22:00:00,0.0,33.26197348253681,0.344492731516822,0.0,0.0,32.46020135018103,0.8017721323557794,0.344492731516822,0.0,32.80469408169785,0.8017721323557794
2016-06-14 23:00:00,0.0,25.12595119184435,0.3125952563763756,0.0,0.0,25.12595119184435,0.0,0.3125952563763756,0.0,25.438546448220727,0.0
2016-06-15 00:00:00,0.0,16.190541841882016,0.34189011652707624,0.0,0.0,16.190541841882016,0.0,0.34189011652707624,0.0,16.53243195840909,0.0
2016-06-15 01:00:00,0.0,15.835486099735478,0.346541682738329,0.0,0.0,15.835486099735478,0.0,0.346541682738329,0.0,16.182027782473806,0.0
2016-06-15 02:00:00,0.0,14.912341170154487,0.38607999553397726,0.0,0.0,14.912341170154487,0.0,0.38607999553397726,0.0,15.298421165688465,0.0
2016-06-15 03:00:00,0.0,15.835486099735478,0.4837628859702847,0.0,0.0,15.835486099735478,0.0,0.4837628859702847,0.0,16.319248985705762,0.0
2016-06-15 04:00:00,0.0,26.771202957848768,0.617495414543801,0.0,0.0,26.771202957848768,0.0,0.5253872545235809,0.09210816002022004,27.296590212372347,0.09210816002022004
2016-06-15 05:00:00,0.0,39.83725426884127,0.8035580629939104,0.0,0.0,32.46020135018103,7.37705291866024,0.5253872545235809,0.2781708084703295,32.98558860470461,7.655223727130569
2016-06-15 06:00:00,0.0,43.103767096589394,0.8407705926839325,0.0,0.0,32.46020135018103,10.643565746408363,0.5253872545235809,0.3153833381603516,32.98558860470461,10.958949084568715
2016-06-15 07:00:00,0.0,39.41118737826543,0.700060714793537,0.0,0.0,32.46020135018103,6.950986028084401,0.5253872545235809,0.17467346026995612,32.98558860470461,7.125659488354357
2016-06-15 08:00:00,0.0,36.21568569894661,0.6395903540472515,0.0,0.0,32.46020135018103,3.7554843487655774,0.5253872545235809,0.11420309952367058,32.98558860470461,3.869687448289248
2016-06-15 09:00:00,0.0,35.43456306622423,0.6023778243572295,0.0,0.0,32.46020135018103,2.974361716043198,0.5253872545235809,0.0769905698336486,32.98558860470461,3.0513522858768467
2016-06-15 10:00:00,0.0,33.23321746491571,0.5384187889525045,0.0,0.0,32.46020135018103,0.7730161147346806,0.5253872545235809,0.013031534428923575,32.98558860470461,0.7860476491636041
2016-06-15 11:00:00,0.0,31.88400564475888,0.5337672227412518,0.0,0.0,31.88400564475888,0.0,0.5253872545235809,0.008379968217670841,32.40939289928246,0.008379968217670841
