,G(i),H_sun,Int,P,T2m,WS10m,time
2016-03-27 12:00:00,174.08,44.07,0.0,137.61,7.25,1.93,2013-03-27 12:00:00
2016-03-27 13:00:00,291.69,39.92,0.0,241.01,7.61,1.71,2013-03-27 13:00:00
2016-03-27 14:00:00,490.43,33.12,0.0,411.92,7.97,1.49,2013-03-27 14:00:00
2016-03-27 15:00:00,391.66,24.59,0.0,326.74,8.33,1.27,2013-03-27 15:00:00
2016-03-27 16:00:00,217.32,15.06,0.0,171.38,7.11,1.3,2013-03-27 16:00:00
2016-03-27 17:00:00,60.46,5.06,0.0,27.87,5.9,1.32,2013-03-27 17:00:00
2016-03-27 18:00:00,0.0,0.0,0.0,0.0,4.68,1.35,2013-03-27 18:00:00
2016-03-27 19:00:00,0.0,0.0,0.0,0.0,3.67,1.72,2013-03-27 19:00:00
2016-03-27 20:00:00,0.0,0.0,0.0,0.0,2.65,2.1,2013-03-27 20:00:00
2016-03-27 21:00:00,0.0,0.0,0.0,0.0,1.64,2.47,2013-03-27 21:00:00
2016-03-27 22:00:00,0.0,0.0,0.0,0.0,1.6,2.28,2013-03-27 22:00:00
2016-03-27 23:00:00,0.0,0.0,0.0,0.0,1.56,2.08,2013-03-27 23:00:00
2016-03-28 00:00:00,0.0,0.0,0.0,0.0,1.52,1.89,2013-03-28 00:00:00
2016-03-28 01:00:00,0.0,0.0,0.0,0.0,1.3,1.78,2013-03-28 01:00:00
2016-03-28 02:00:00,0.0,0.0,0.0,0.0,1.09,1.68,2013-03-28 02:00:00
2016-03-28 03:00:00,0.0,0.0,0.0,0.0,0.87,1.57,2013-03-28 03:00:00
2016-03-28 04:00:00,0.0,0.0,0.0,0.0,1.15,1.29,2013-03-28 04:00:00
2016-03-28 05:00:00,0.0,0.0,0.0,0.0,1.42,1.0,2013-03-28 05:00:00
2016-03-28 06:00:00,17.5,9.23,0.0,6.53,1.7,0.72,2013-03-28 06:00:00
2016-03-28 07:00:00,43.29,19.12,0.0,25.59,3.23,0.91,2013-03-28 07:00:00
2016-03-28 08:00:00,295.07,28.35,0.0,246.94,4.77,1.11,2013-03-28 08:00:00
2016-03-28 09:00:00,177.76,36.34,0.0,141.22,6.3,1.31,2013-03-28 09:00:00
2016-03-28 10:00:00,139.08,42.26,0.0,106.6,7.07,1.1,2013-03-28 10:00:00
2016-03-28 11:00:00,110.53,45.17,0.0,81.3,7.84,0.89,2013-03-28 11:00:00
2016-03-28 12:00:00,129.87,44.44,0.0,97.69,8.61,0.68,2013-03-28 12:00:00
2016-03-28 13:00:00,156.58,40.25,0.0,121.2,8.37,1.03,2013-03-28 13:00:00
2016-03-28 14:00:00,102.24,33.41,0.0,74.12,8.12,1.38,2013-03-28 14:00:00
2016-03-28 15:00:00,87.5,24.85,0.0,61.58,7.87,1.74,2013-03-28 15:00:00
2016-03-28 16:00:00,41.45,15.3,0.0,23.66,7.11,1.58,2013-03-28 16:00:00
2016-03-28 17:00:00,15.66,5.29,0.0,5.2,6.36,1.42,2013-03-28 17:00:00
2016-03-28 18:00:00,0.0,0.0,0.0,0.0,5.6,1.26,2013-03-28 18:00:00
2016-03-28 19:00:00,0.0,0.0,0.0,0.0,5.17,1.24,2013-03-28 19:00:00
2016-03-28 20:00:00,0.0,0.0,0.0,0.0,4.73,1.22,2013-03-28 20:00:00
2016-03-28 21:00:00,0.0,0.0,0.0,0.0,4.3,1.2,2013-03-28 21:00:00
2016-03-28 22:00:00,0.0,0.0,0.0,0.0,4.23,2.32,2013-03-28 22:00:00
2016-03-28 23:00:00,0.0,0.0,0.0,0.0,4.16,3.44,2013-03-28 23:00:00
2016-03-29 00:00:00,0.0,0.0,0.0,0.0,4.09,4.57,2013-03-29 00:00:00
2016-03-29 01:00:00,0.0,0.0,0.0,0.0,3.61,4.42,2013-03-29 01:00:00
2016-03-29 02:00:00,0.0,0.0,0.0,0.0,3.14,4.27,2013-03-29 02:00:00
2016-03-29 03:00:00,0.0,0.0,0.0,0.0,2.66,4.12,2013-03-29 03:00:00
2016-03-29 04:00:00,0.0,0.0,0.0,0.0,2.39,3.49,2013-03-29 04:00:00
2016-03-29 05:00:00,0.0,0.0,0.0,0.0,2.12,2.85,2013-03-29 05:00:00
2016-03-29 06:00:00,106.08,9.57,0.0,63.71,1.85,2.21,2013-03-29 06:00:00
2016-03-29 07:00:00,190.12,19.47,0.0,153.4,2.95,2.11,2013-03-29 07:00:00
2016-03-29 08:00:00,138.16,28.71,0.0,107.57,4.05,2.02,2013-03-29 08:00:00
2016-03-29 09:00:00,130.79,36.72,0.0,100.45,5.15,1.93,2013-03-29 09:00:00
2016-03-29 10:00:00,137.24,42.65,0.0,105.57,6.24,1.71,2013-03-29 10:00:00
2016-03-29 11:00:00,132.63,45.56,0.0,100.93,7.32,1.48,2013-03-29 11:00:00
2016-03-29 12:00:00,151.05,44.81,0.0,116.43,8.4,1.26,2013-03-29 12:00:00
2016-03-29 13:00:00,206.06,40.58,0.0,165.1,7.94,1.5,2013-03-29 13:00:00
2016-03-29 14:00:00,85.66,33.7,0.0,60.12,7.48,1.74,2013-03-29 14:00:00
2016-03-29 15:00:00,74.6,25.11,0.0,50.86,7.02,1.99,2013-03-29 15:00:00
2016-03-29 16:00:00,60.79,15.55,0.0,39.41,6.31,1.65,2013-03-29 16:00:00
2016-03-29 17:00:00,30.36,5.53,0.0,14.53,5.61,1.31,2013-03-29 17:00:00
2016-03-29 18:00:00,0.0,0.0,0.0,0.0,4.9,0.98,2013-03-29 18:00:00
2016-03-29 19:00:00,0.0,0.0,0.0,0.0,4.57,0.77,2013-03-29 19:00:00
2016-03-29 20:00:00,0.0,0.0,0.0,0.0,4.24,0.57,2013-03-29 20:00:00
2016-03-29 21:00:00,0.0,0.0,0.0,0.0,3.91,0.36,2013-03-29 21:00:00
2016-03-29 22:00:00,0.0,0.0,0.0,0.0,4.1,0.34,2013-03-29 22:00:00
2016-03-29 23:00:00,0.0,0.0,0.0,0.0,4.3,0.32,2013-03-29 23:00:00
2016-03-30 00:00:00,0.0,0.0,0.0,0.0,4.49,0.3,2013-03-30 00:00:00
2016-03-30 01:00:00,0.0,0.0,0.0,0.0,3.94,0.67,2013-03-30 01:00:00
2016-03-30 02:00:00,0.0,0.0,0.0,0.0,3.39,1.04,2013-03-30 02:00:00
2016-03-30 03:00:00,0.0,0.0,0.0,0.0,2.84,1.41,2013-03-30 03:00:00
2016-03-30 04:00:00,0.0,0.0,0.0,0.0,2.97,1.34,2013-03-30 04:00:00
2016-03-30 05:00:00,0.0,0.0,0.0,0.0,3.09,1.28,2013-03-30 05:00:00
2016-03-30 06:00:00,11.05,9.92,0.0,2.58,3.22,1.21,2013-03-30 06:00:00
2016-03-30 07:00:00,24.87,19.81,0.0,11.44,4.49,1.15,2013-03-30 07:00:00
2016-03-30 08:00:00,60.79,29.08,0.0,39.5,5.76,1.09,2013-03-30 08:00:00
2016-03-30 09:00:00,112.37,37.1,0.0,83.25,7.02,1.02,2013-03-30 09:00:00
2016-03-30 10:00:00,163.03,43.05,0.0,127.39,7.51,1.12,2013-03-30 10:00:00
2016-03-30 11:00:00,158.42,45.96,0.0,123.11,7.99,1.22,2013-03-30 11:00:00
2016-03-30 12:00:00,135.39,45.18,0.0,102.74,8.47,1.32,2013-03-30 12:00:00
2016-03-30 13:00:00,128.03,40.91,0.0,96.69,7.68,1.33,2013-03-30 13:00:00
2016-03-30 14:00:00,95.79,33.99,0.0,68.98,6.88,1.33,2013-03-30 14:00:00
2016-03-30 15:00:00,55.26,25.37,0.0,34.89,6.08,1.34,2013-03-30 15:00:00
2016-03-30 16:00:00,39.61,15.79,0.0,22.38,5.68,1.2,2013-03-30 16:00:00
2016-03-30 17:00:00,5.53,5.76,0.0,0.0,5.27,1.07,2013-03-30 17:00:00
2016-03-30 18:00:00,0.0,0.0,0.0,0.0,4.87,0.94,2013-03-30 18:00:00
2016-03-30 19:00:00,0.0,0.0,0.0,0.0,4.45,0.9,2013-03-30 19:00:00
2016-03-30 20:00:00,0.0,0.0,0.0,0.0,4.04,0.86,2013-03-30 20:00:00
2016-03-30 21:00:00,0.0,0.0,0.0,0.0,3.62,0.83,2013-03-30 21:00:00
2016-03-30 22:00:00,0.0,0.0,0.0,0.0,3.43,1.37,2013-03-30 22:00:00
2016-03-30 23:00:00,0.0,0.0,0.0,0.0,3.25,1.91,2013-03-30 23:00:00
2016-03-31 00:00:00,0.0,0.0,0.0,0.0,3.06,2.46,2013-03-31 00:00:00
2016-03-31 01:00:00,0.0,0.0,0.0,0.0,2.73,2.56,2013-03-31 01:00:00
2016-03-31 02:00:00,0.0,0.0,0.0,0.0,2.4,2.66,2013-03-31 02:00:00
2016-03-31 03:00:00,0.0,0.0,0.0,0.0,2.07,2.76,2013-03-31 03:00:00
2016-03-31 04:00:00,0.0,0.0,0.0,0.0,1.93,2.67,2013-03-31 04:00:00
2016-03-31 05:00:00,0.0,0.0,0.0,0.0,1.78,2.57,2013-03-31 05:00:00
2016-03-31 06:00:00,24.87,10.26,0.0,11.63,1.63,2.48,2013-03-31 06:00:00
2016-03-31 07:00:00,129.28,20.16,0.0,100.62,1.82,2.81,2013-03-31 07:00:00
2016-03-31 08:00:00,81.05,29.44,0.0,57.8,2.02,3.14,2013-03-31 08:00:00
2016-03-31 09:00:00,248.94,37.48,0.0,209.89,2.21,3.48,2013-03-31 09:00:00
2016-03-31 10:00:00,189.74,43.44,0.0,155.29,2.61,3.2,2013-03-31 10:00:00
2016-03-31 11:00:00,92.1,46.35,0.0,67.2,3.01,2.93,2013-03-31 11:00:00
2016-03-31 12:00:00,257.74,45.55,0.0,215.88,3.4,2.66,2013-03-31 12:00:00
2016-03-31 13:00:00,156.58,41.24,0.0,124.41,3.66,2.43,2013-03-31 13:00:00
2016-03-31 14:00:00,271.64,34.28,0.0,228.15,3.91,2.2,2013-03-31 14:00:00
2016-03-31 15:00:00,266.78,25.63,0.0,223.63,4.16,1.97,2013-03-31 15:00:00
2016-03-31 16:00:00,80.75,16.03,0.0,57.03,3.41,2.03,2013-03-31 16:00:00
2016-03-31 17:00:00,64.59,5.99,0.0,33.94,2.65,2.09,2013-03-31 17:00:00
2016-03-31 18:00:00,0.0,0.0,0.0,0.0,1.9,2.15,2013-03-31 18:00:00
2016-03-31 19:00:00,0.0,0.0,0.0,0.0,1.05,2.17,2013-03-31 19:00:00
2016-03-31 20:00:00,0.0,0.0,0.0,0.0,0.21,2.2,2013-03-31 20:00:00
2016-03-31 21:00:00,0.0,0.0,0.0,0.0,-0.64,2.22,2013-03-31 21:00:00
2016-03-31 22:00:00,0.0,0.0,0.0,0.0,-1.05,2.34,2013-03-31 22:00:00
2016-03-31 23:00:00,0.0,0.0,0.0,0.0,-1.45,2.46,2013-03-31 23:00:00
2016-04-01 00:00:00,0.0,0.0,0.0,0.0,3.86,7.41,2015-04-01 00:00:00
2016-04-01 01:00:00,0.0,0.0,0.0,0.0,3.72,7.14,2015-04-01 01:00:00
2016-04-01 02:00:00,0.0,0.0,0.0,0.0,3.57,6.86,2015-04-01 02:00:00
2016-04-01 03:00:00,0.0,0.0,0.0,0.0,3.43,6.59,2015-04-01 03:00:00
2016-04-01 04:00:00,0.0,0.0,0.0,0.0,3.46,6.46,2015-04-01 04:00:00
2016-04-01 05:00:00,0.0,0.51,0.0,0.0,3.49,6.34,2015-04-01 05:00:00
2016-04-01 06:00:00,50.61,10.6,0.0,31.35,3.52,6.21,2015-04-01 06:00:00
2016-04-01 07:00:00,48.82,20.51,0.0,30.1,3.65,6.16,2015-04-01 07:00:00
2016-04-01 08:00:00,206.25,29.8,0.0,170.55,3.78,6.11,2015-04-01 08:00:00
2016-04-01 09:00:00,151.05,37.85,0.0,119.95,3.9,6.07,2015-04-01 09:00:00
2016-04-01 10:00:00,79.21,43.83,0.0,55.76,4.1,6.26,2015-04-01 10:00:00
2016-04-01 11:00:00,185.13,46.74,0.0,150.71,4.3,6.45,2015-04-01 11:00:00
2016-04-01 12:00:00,964.34,45.92,0.0,833.12,4.5,6.63,2015-04-01 12:00:00
2016-04-01 13:00:00,114.21,41.56,0.0,86.69,4.17,7.01,2015-04-01 13:00:00
2016-04-01 14:00:00,75.53,34.56,0.0,52.66,3.83,7.39,2015-04-01 14:00:00
2016-04-01 15:00:00,342.31,25.89,0.0,297.33,3.49,7.77,2015-04-01 15:00:00
2016-04-01 16:00:00,197.16,16.26,0.0,159.91,2.71,6.93,2015-04-01 16:00:00
2016-04-01 17:00:00,8.29,6.23,0.0,1.18,1.93,6.09,2015-04-01 17:00:00
2016-04-01 18:00:00,0.0,0.0,0.0,0.0,1.16,5.26,2015-04-01 18:00:00
2016-04-01 19:00:00,0.0,0.0,0.0,0.0,0.83,5.2,2015-04-01 19:00:00
2016-04-01 20:00:00,0.0,0.0,0.0,0.0,0.5,5.14,2015-04-01 20:00:00
2016-04-01 21:00:00,0.0,0.0,0.0,0.0,0.17,5.08,2015-04-01 21:00:00
2016-04-01 22:00:00,0.0,0.0,0.0,0.0,0.29,5.03,2015-04-01 22:00:00
2016-04-01 23:00:00,0.0,0.0,0.0,0.0,0.4,4.99,2015-04-01 23:00:00
2016-04-02 00:00:00,0.0,0.0,0.0,0.0,0.51,4.95,2015-04-02 00:00:00
2016-04-02 01:00:00,0.0,0.0,0.0,0.0,0.83,5.51,2015-04-02 01:00:00
2016-04-02 02:00:00,0.0,0.0,0.0,0.0,1.14,6.07,2015-04-02 02:00:00
2016-04-02 03:00:00,0.0,0.0,0.0,0.0,1.45,6.63,2015-04-02 03:00:00
2016-04-02 04:00:00,0.0,0.0,0.0,0.0,1.85,7.09,2015-04-02 04:00:00
2016-04-02 05:00:00,0.0,0.85,0.0,0.0,2.26,7.54,2015-04-02 05:00:00
2016-04-02 06:00:00,43.29,10.93,0.0,25.75,2.67,8.0,2015-04-02 06:00:00
2016-04-02 07:00:00,80.13,20.85,0.0,56.81,3.37,8.41,2015-04-02 07:00:00
2016-04-02 08:00:00,128.95,30.15,0.0,100.09,4.07,8.82,2015-04-02 08:00:00
2016-04-02 09:00:00,87.5,38.23,0.0,62.88,4.77,9.23,2015-04-02 09:00:00
2016-04-02 10:00:00,129.87,44.22,0.0,100.51,4.98,9.09,2015-04-02 10:00:00
2016-04-02 11:00:00,130.79,47.13,0.0,101.23,5.19,8.95,2015-04-02 11:00:00
2016-04-02 12:00:00,122.5,46.28,0.0,93.68,5.39,8.81,2015-04-02 12:00:00
2016-04-02 13:00:00,174.08,41.89,0.0,140.12,5.51,8.26,2015-04-02 13:00:00
2016-04-02 14:00:00,279.84,34.85,0.0,236.85,5.62,7.71,2015-04-02 14:00:00
2016-04-02 15:00:00,157.28,26.14,0.0,124.76,5.73,7.16,2015-04-02 15:00:00
2016-04-02 16:00:00,56.18,16.5,0.0,35.91,5.19,5.95,2015-04-02 16:00:00
2016-04-02 17:00:00,29.84,6.46,0.0,14.72,4.65,4.75,2015-04-02 17:00:00
2016-04-02 18:00:00,0.0,0.0,0.0,0.0,4.11,3.54,2015-04-02 18:00:00
2016-04-02 19:00:00,0.0,0.0,0.0,0.0,3.56,3.07,2015-04-02 19:00:00
2016-04-02 20:00:00,0.0,0.0,0.0,0.0,3.01,2.59,2015-04-02 20:00:00
2016-04-02 21:00:00,0.0,0.0,0.0,0.0,2.46,2.11,2015-04-02 21:00:00
2016-04-02 22:00:00,0.0,0.0,0.0,0.0,2.2,2.28,2015-04-02 22:00:00
2016-04-02 23:00:00,0.0,0.0,0.0,0.0,1.94,2.45,2015-04-02 23:00:00
2016-04-03 00:00:00,0.0,0.0,0.0,0.0,1.67,2.62,2015-04-03 00:00:00
2016-04-03 01:00:00,0.0,0.0,0.0,0.0,1.47,2.11,2015-04-03 01:00:00
2016-04-03 02:00:00,0.0,0.0,0.0,0.0,1.26,1.59,2015-04-03 02:00:00
2016-04-03 03:00:00,0.0,0.0,0.0,0.0,1.06,1.08,2015-04-03 03:00:00
2016-04-03 04:00:00,0.0,0.0,0.0,0.0,1.02,0.92,2015-04-03 04:00:00
2016-04-03 05:00:00,0.0,1.18,0.0,0.0,0.99,0.76,2015-04-03 05:00:00
2016-04-03 06:00:00,69.63,11.27,0.0,46.81,0.96,0.61,2015-04-03 06:00:00
2016-04-03 07:00:00,133.31,21.19,0.0,103.52,2.38,0.64,2015-04-03 07:00:00
2016-04-03 08:00:00,213.85,30.51,0.0,174.94,3.81,0.68,2015-04-03 08:00:00
2016-04-03 09:00:00,632.84,38.6,0.0,529.02,5.23,0.72,2015-04-03 09:00:00
2016-04-03 10:00:00,892.65,44.61,0.0,720.15,6.61,0.78,2015-04-03 10:00:00
2016-04-03 11:00:00,997.17,47.52,0.0,787.87,7.98,0.84,2015-04-03 11:00:00
2016-04-03 12:00:00,931.09,46.64,0.0,738.29,9.35,0.9,2015-04-03 12:00:00
2016-04-03 13:00:00,815.73,42.21,0.0,655.19,9.92,0.86,2015-04-03 13:00:00
2016-04-03 14:00:00,568.7,35.13,0.0,466.96,10.49,0.82,2015-04-03 14:00:00
2016-04-03 15:00:00,290.94,26.39,0.0,235.85,11.06,0.79,2015-04-03 15:00:00
2016-04-03 16:00:00,57.1,16.74,0.0,35.64,10.14,0.8,2015-04-03 16:00:00
2016-04-03 17:00:00,29.79,6.69,0.0,14.31,9.21,0.82,2015-04-03 17:00:00
2016-04-03 18:00:00,0.0,0.0,0.0,0.0,8.29,0.84,2015-04-03 18:00:00
2016-04-03 19:00:00,0.0,0.0,0.0,0.0,7.62,0.82,2015-04-03 19:00:00
2016-04-03 20:00:00,0.0,0.0,0.0,0.0,6.96,0.8,2015-04-03 20:00:00
2016-04-03 21:00:00,0.0,0.0,0.0,0.0,6.3,0.79,2015-04-03 21:00:00
2016-04-03 22:00:00,0.0,0.0,0.0,0.0,6.14,0.84,2015-04-03 22:00:00
2016-04-03 23:00:00,0.0,0.0,0.0,0.0,5.98,0.89,2015-04-03 23:00:00
2016-04-04 00:00:00,0.0,0.0,0.0,0.0,5.82,0.94,2015-04-04 00:00:00
2016-04-04 01:00:00,0.0,0.0,0.0,0.0,5.55,1.0,2015-04-04 01:00:00
2016-04-04 02:00:00,0.0,0.0,0.0,0.0,5.27,1.07,2015-04-04 02:00:00
2016-04-04 03:00:00,0.0,0.0,0.0,0.0,5.0,1.13,2015-04-04 03:00:00
2016-04-04 04:00:00,0.0,0.0,0.0,0.0,5.22,0.8,2015-04-04 04:00:00
2016-04-04 05:00:00,0.0,1.52,0.0,0.0,5.45,0.48,2015-04-04 05:00:00
2016-04-04 06:00:00,16.58,11.6,0.0,5.79,5.68,0.15,2015-04-04 06:00:00
2016-04-04 07:00:00,58.95,21.54,0.0,37.88,5.98,0.28,2015-04-04 07:00:00
2016-04-04 08:00:00,59.87,30.86,0.0,38.59,6.28,0.41,2015-04-04 08:00:00
2016-04-04 09:00:00,168.55,38.97,0.0,132.54,6.58,0.54,2015-04-04 09:00:00
2016-04-04 10:00:00,115.13,45.0,0.0,85.8,6.58,0.81,2015-04-04 10:00:00
2016-04-04 11:00:00,105.92,47.91,0.0,77.83,6.57,1.08,2015-04-04 11:00:00
2016-04-04 12:00:00,189.74,47.0,0.0,151.64,6.56,1.35,2015-04-04 12:00:00
2016-04-04 13:00:00,113.29,42.53,0.0,84.33,6.54,1.41,2015-04-04 13:00:00
2016-04-04 14:00:00,86.58,35.41,0.0,61.17,6.51,1.47,2015-04-04 14:00:00
